# From Jiang et al 2015 RNA sequencing from human neutrophils reveals distinct transcriptional differences associated with chronic inflammatory states,,,,,,,,,,,,
# Supplemental Table 1. Genes identified as expressed in neutrophils  in all 9 subjects,,,,,,,,,,,,
Gene ID,FPKM,,,,,,,,,,,
DGCR2,62.1679,53.9574,55.1352,55.4386,55.4363,56.0166,62.1583,66.1793,57.4283,523.92,,
GHITM,60.457,64.971,62.1495,59.065,47.0511,45.1472,71.385,60.6886,52.8139,523.73,,
BTN3A2,60.845,64.0176,32.8946,76.4937,96.9439,74.8333,43.2702,47.7389,26.1247,523.16,,
BNIP3L,47.0728,63.5573,57.5647,58.9688,48.7331,62.2846,78.2901,55.7253,50.865,523.06,,
IKZF1,82.6771,55.7273,54.6195,58.8516,58.9135,54.8634,52.2054,50.7453,51.5514,520.15,,
ARID5A,52.552,54.5802,32.4682,44.0345,45.7471,80.7242,53.2353,48.3564,108.272,519.97,,
PHF21A,31.2022,47.0632,55.3831,49.418,64.5333,60.352,53.2798,56.0711,102.061,519.36,,
IFNAR1,30.6658,58.3984,61.5398,59.2465,77.0681,52.3233,50.4745,42.1367,86.7692,518.62,,
MCTP2,29.3712,49.661,59.601,44.3249,53.748,53.737,56.9876,41.0525,129.795,518.28,,
GOLGA7,44.3726,57.144,70.1781,48.0307,59.6921,59.6247,73.8206,46.7026,58.6642,518.23,,
HNRNPF,66.0336,66.4811,52.3863,56.0912,47.8821,50.6634,45.8863,47.0981,85.5499,518.07,,
PFKFB4,52.7365,53.2579,60.6038,50.0452,56.4593,57.0582,65.5032,54.2779,66.2834,516.23,,
GNAQ,56.5365,50.9615,65.0477,62.8651,68.8645,44.0171,45.5728,59.2433,62.5212,515.63,,
MPPE1,70.8096,67.7012,35.0035,63.0235,54.4188,59.0753,82.1782,50.3897,32.0245,514.62,,
PTPLAD2,69.2971,49.8166,63.7986,62.4385,65.1489,60.331,48.5107,53.6443,41.3015,514.29,,
LSM10,54.9563,53.5458,53.5994,50.4366,57.7736,66.0734,67.308,61.0309,49.5259,514.25,,
SON,74.5152,65.6644,51.1303,62.9033,52.4377,40.1612,52.7183,59.5182,53.5413,512.59,,
DAPK2,126.357,34.8475,54.2596,55.7934,24.5001,44.0426,71.558,63.9766,36.7411,512.08,,
PPP2R5C,46.7458,60.4516,62.3964,60.0281,61.6404,67.2462,58.0373,49.4935,45.7229,511.76,,
LFNG,267.082,27.1463,24.1956,73.4158,25.5947,29.5791,16.2452,39.4746,8.99381,511.73,,
TMEM91,36.3053,61.601,53.3363,47.2303,54.135,45.8572,60.3563,67.0081,85.8665,511.70,,
HMGN2,98.4703,68.3736,41.9011,62.3831,28.9299,57.2855,74.5048,47.0311,32.7351,511.61,,
LOC100288273,73.5377,69.3299,12.1269,49.9925,49.3835,87.2035,30.2169,127.603,12.2047,511.60,,
TP53I11,29.9955,39.0186,78.5204,38.8165,46.4334,35.5865,63.0918,78.7074,101.012,511.18,,
STAT5A,36.8671,51.0923,54.2736,50.3265,70.5431,65.8115,49.9197,48.1851,84.0993,511.12,,
PRSS33,270.19,23.1953,23.109,84.0821,12.8449,37.6387,16.4317,28.7918,13.9796,510.26,,
LOC728392,69.8876,75.1748,52.0658,48.5492,40.7584,63.0369,62.5127,67.765,30.4982,510.25,,
SNX18,30.473,55.7081,74.004,52.5882,43.4516,66.7803,63.9695,46.3238,76.6101,509.91,,
SAMD9,36.5739,54.7021,58.2818,80.9799,73.919,96.9162,35.2646,41.7102,30.7773,509.13,,
EPB41,70.2734,69.0989,55.6317,59.6462,45.5918,49.4234,67.381,65.0521,26.9696,509.07,,
PLIN3,28.997,47.716,57.5374,47.2311,66.391,67.2591,50.7273,50.7444,92.2179,508.82,,
TLR6,28.9204,64.6106,59.4987,50.0242,73.1034,47.8494,59.1478,59.7104,65.6672,508.53,,
CAPNS1,94.2862,53.9194,43.8233,54.9903,33.9591,39.5421,63.2656,68.3225,56.3992,508.51,,
TPM4,35.4337,72.2755,47.513,58.5226,49.6629,71.536,64.9034,54.0309,54.2416,508.12,,
OSBPL2,44.2776,56.1583,62.1361,50.4122,50.8214,54.9454,74.6502,53.0016,60.9847,507.39,,
PSME3,49.114,60.9289,62.7873,58.4861,37.0308,48.5098,68.9555,76.26,45.0049,507.08,,
DDX58,28.5883,38.0681,58.5044,69.1503,78.3824,148.105,28.4889,32.3076,25.0474,506.64,,
SEMA4B,34.7444,52.983,59.5674,45.9579,67.695,58.699,56.2805,65.2334,65.3024,506.46,,
KLF3,50.4607,62.0162,62.2212,63.4374,54.4851,56.1362,64.7363,55.6463,35.9407,505.08,,
ACADVL,140.746,69.2249,41.8056,60.3884,26.898,42.6018,43.4372,38.9413,40.7731,504.82,,
ZNF746,42.8156,56.6153,60.8559,51.2628,41.8645,57.1754,75.4459,67.9717,50.7858,504.79,,
HDAC7,58.0646,51.9901,54.2722,52.3024,68.9428,49.2871,59.2793,67.5707,42.5956,504.30,,
ARRDC1,119.699,44.4527,41.6807,58.1243,37.5815,38.8448,57.8632,54.5848,51.462,504.29,,
SLCO3A1,66.2621,49.0008,50.4831,51.7128,60.8973,56.7468,51.3948,52.723,64.5691,503.79,,
EMB,54.4065,43.4872,84.537,37.2214,53.2203,47.0267,58.7308,54.5705,70.4086,503.61,,
DHRS13,23.1529,43.2713,56.6999,34.9656,63.38,71.4353,42.3617,34.6869,132.909,502.86,,
TMUB2,56.5057,50.2444,54.1536,54.6913,52.6944,55.9116,65.1676,57.7774,54.7129,501.86,,
HM13,61.4882,56.0323,45.832,56.2981,51.878,43.8117,76.4046,73.9344,35.6981,501.38,,
XAF1,23.1575,22.7805,56.9397,69.9024,102.717,177.404,12.9186,19.9398,15.2962,501.06,,
MARCKSL1,146.248,37.5544,40.4761,72.6947,25.5477,36.994,63.9674,53.5858,23.8498,500.92,,
NEDD9,43.5873,49.6982,63.0774,64.9602,67.7772,51.8242,60.5691,60.6579,36.5089,498.66,,
TMEM167B,43.187,58.1017,57.2097,60.0498,55.722,59.0916,63.8933,42.6908,57.8226,497.77,,
NCSTN,61.3832,49.3527,49.2061,51.0751,51.3289,47.0446,56.3993,63.9326,67.5943,497.32,,
FCGR1B,11.9066,33.2295,53.3316,41.8637,155.01,54.387,17.9911,23.4456,105.796,496.96,,
MAP2K2,79.8674,48.7418,51.951,53.7093,44.5375,52.4633,54.7903,58.0678,52.4974,496.63,,
ZFAND3,39.8396,57.2169,55.8993,56.2333,54.4146,49.6126,62.0796,58.8225,62.3373,496.46,,
CAMKK2,74.194,37.4912,56.1845,56.8407,63.6691,52.2648,62.5005,56.8451,36.4487,496.44,,
SLC25A3,71.3992,70.9116,49.1445,56.0228,36.7042,43.4223,67.7824,58.6831,41.9024,495.97,,
ULK1,54.2452,64.6842,52.648,47.352,38.2834,42.656,75.3331,69.2898,51.4788,495.97,,
ABI1,54.3862,55.5917,55.1895,55.7539,56.4055,58.6424,54.6096,45.8344,58.928,495.34,,
SHOC2,40.8325,53.9659,61.4117,57.5789,61.4031,59.7039,56.6312,51.0466,52.4366,495.01,,
PINK1,50.7531,46.0552,60.4069,48.5421,46.4677,49.4268,70.0754,58.9257,64.234,494.89,,
EEF1G,105.427,84.9147,38.7364,47.7523,40.1043,49.4431,34.5349,67.2261,26.3665,494.51,,
PRRC2A,55.4269,57.3077,51.4517,57.1956,45.271,43.3377,56.8914,67.3984,59.7032,493.98,,
HGS,79.1762,59.9557,50.0919,47.3417,42.0107,50.0163,53.5334,61.6544,49.5302,493.31,,
COX7A2,70.9572,54.7068,52.5995,56.8578,49.8616,53.2637,56.6803,49.439,48.6421,493.01,,
LOC146880,64.2617,68.3073,47.4252,56.8244,46.3519,47.4399,54.3698,51.1184,56.6532,492.75,,
HNRNPU,63.1621,62.7164,51.5508,61.4144,43.0919,46.2044,59.9298,53.5042,50.9352,492.51,,
LOC100506936,54.7155,72.927,58.1537,66.1889,31.0834,57.4952,47.3297,36.2463,68.0777,492.22,,
RNF145,66.0548,51.5743,61.9493,52.8692,60.5903,45.575,49.0724,56.5757,47.5312,491.79,,
MTMR3,48.4755,47.5254,58.3967,52.0388,54.717,48.5729,64.9231,55.904,61.0078,491.56,,
PRAM1,46.317,51.8181,62.3279,41.0986,44.6476,54.0418,67.2556,72.3992,51.4493,491.36,,
CCNY,40.3254,61.5838,62.4033,54.3876,51.5666,55.3835,62.8475,64.8397,37.7802,491.12,,
WWP2,53.2842,52.6129,56.2715,56.7834,48.2841,49.5231,59.7086,66.4358,48.1981,491.10,,
NRBP1,79.1731,57.3268,47.9759,56.7506,45.862,45.5919,57.6666,55.5302,45.0617,490.94,,
TMEM55A,33.569,60.6985,69.1601,54.6474,48.9695,57.6089,64.8375,53.7277,47.7101,490.93,,
GNS,30.2621,51.4293,61.3135,50.5898,75.3858,46.1909,53.35,48.4952,73.7292,490.75,,
PKM2,63.2763,43.663,39.1992,40.3906,43.1723,33.7185,70.6696,60.2143,95.6072,489.91,,
METTL9,29.2994,31.0657,65.7221,29.112,47.2174,48.5957,48.6138,31.9282,158.334,489.89,,
SEC61B,76.6374,59.5456,48.6056,52.1322,46.1355,55.4469,51.5156,54.7012,45.0422,489.76,,
RBM25,61.8304,73.8542,53.1544,52.0537,41.9402,42.8052,66.8504,53.0001,44.2637,489.75,,
ELF4,62.8977,47.9164,49.4097,63.1903,60.4763,56.4859,43.297,62.0879,43.9228,489.68,,
LOC100652936,51.5464,80.3067,52.6845,63.5678,71.9077,60.1332,35.1731,38.5544,34.9002,488.77,,
CEP63,30.6677,62.0216,59.0878,64.9825,53.0655,64.2749,76.5597,48.9276,28.7705,488.36,,
CTDNEP1,82.0745,61.4501,46.4511,49.6251,42.2861,44.3992,58.4183,55.0848,48.5308,488.32,,
DEGS1,59.4944,37.8487,61.8801,55.2376,55.7672,56.7271,47.5187,38.2967,75.0162,487.79,,
SPSB3,87.0721,64.7536,42.9213,42.9296,36.786,44.245,61.8831,64.1131,42.9153,487.62,,
DHX34,42.9959,70.9134,58.4818,45.0502,46.0407,55.097,57.3311,64.3233,46.4107,486.64,,
KDM4B,57.866,52.5788,53.7836,55.2306,50.1471,46.2786,56.3237,61.2485,52.2219,485.68,,
FXYD5,74.6449,46.593,38.4853,45.9376,48.8358,44.3871,57.9337,79.2872,49.328,485.43,,
KIAA0430,50.5528,61.3876,52.8911,61.6122,56.2339,46.3553,49.4472,59.4768,47.3646,485.32,,
KREMEN1,10.9505,34.1899,64.1474,29.5551,115.433,42.028,25.696,28.6532,134.607,485.26,,
CCDC69,63.0613,51.7742,54.3235,58.3633,32.7505,49.1776,61.7611,51.6349,62.1919,485.04,,
HTATIP2,43.9418,44.8283,60.7355,53.3252,54.0169,64.8564,52.5127,40.1135,70.4028,484.73,,
KLHL2,23.8286,40.8716,60.6068,44.0089,60.4132,45.6534,58.9287,42.3998,107.081,483.79,,
CSNK2B,75.0834,55.3679,46.134,50.2248,41.5346,44.166,59.7135,56.5688,54.3588,483.15,,
NR1H2,62.1033,54.5571,46.0858,48.8757,46.0511,54.3809,53.7875,56.3763,60.8519,483.07,,
TMEM120A,51.2158,50.9911,48.8752,43.5468,33.094,47.3739,58.9021,56.886,92.1195,483.00,,
SDHB,42.5128,53.7273,53.5552,53.3475,49.4486,57.7233,62.2821,55.2937,54.8668,482.76,,
CNOT8,79.3518,53.0706,51.9055,56.6942,53.6562,50.1318,54.3247,48.3909,34.0022,481.53,,
C5orf56,39.0791,51.9228,48.2924,60.2181,79.2547,83.0084,34.11,51.8871,33.4521,481.22,,
LMO2,42.8039,44.0371,49.4944,54.4708,60.6871,84.3343,60.6061,40.5572,43.6691,480.66,,
VPS37B,47.9122,49.0446,62.9868,46.3159,42.1504,42.9085,75.8564,60.5095,52.9158,480.60,,
UIMC1,48.1053,52.146,49.9994,53.7736,49.0021,58.0583,61.7628,51.8098,55.1076,479.76,,
HSDL2,35.9397,60.854,67.3126,53.4422,41.9363,51.2212,64.8315,45.1888,58.6171,479.34,,
HCP5,36.2812,55.4193,50.6146,58.5416,87.6451,59.9302,45.4786,49.991,35.2515,479.15,,
C18orf32,50.4591,26.5832,59.464,58.8429,47.858,54.4257,77.5844,46.6317,56.8762,478.73,,
FCGR1A,7.1238,30.2529,47.2547,34.2507,166.112,52.3609,14.0619,20.6824,106.615,478.71,,
UBA3,76.6696,46.3006,62.1331,57.4166,53.0271,55.8035,45.2326,46.3549,35.6013,478.54,,
ZC3H11A,46.6396,61.2518,49.8134,52.1342,62.8521,56.8155,51.9537,51.0111,46.0408,478.51,,
SRPK2,53.4705,52.9295,59.2714,59.0162,43.0725,53.1653,65.6363,58.233,32.0946,476.89,,
IL1RAP,33.1477,73.6002,35.7083,66.3777,55.2497,53.6584,53.1961,45.0368,60.6059,476.58,,
TECPR2,26.8241,50.0606,51.2823,51.1224,71.2329,62.0505,43.1371,44.4607,76.3637,476.53,,
ALPK1,27.3863,63.7169,63.6874,52.0402,77.0161,61.4015,43.0293,32.1541,55.9912,476.42,,
BAZ2A,41.4849,55.7937,53.4005,59.4396,62.6244,45.4598,48.8507,60.832,47.6594,475.55,,
NDUFB6,36.6161,49.9679,62.2942,64.5033,60.7322,73.7913,54.0717,41.5442,31.8656,475.39,,
DDX6,52.2346,58.2774,55.7795,59.0702,49.8877,43.981,57.5268,51.4389,46.5019,474.70,,
RPS27A,84.9361,91.8859,25.8744,54.898,39.9476,48.3869,46.1407,57.5865,24.9614,474.62,,
CAPN1,80.3627,37.2298,48.5303,52.0454,39.7574,37.4292,45.7093,62.2769,71.2115,474.55,,
TRABD,112.578,35.9421,53.1684,60.8303,26.7365,48.3611,46.2806,57.5965,30.6039,472.10,,
RCN3,76.4961,67.5527,52.2394,42.9337,40.6592,40.9934,58.7846,56.5822,35.8064,472.05,,
FAM126B,25.6579,60.9454,59.3329,48.5634,61.2103,53.6379,55.9486,40.8951,65.694,471.89,,
RAB8B,36.2841,54.5781,58.4994,54.8032,73.1216,57.9291,50.6957,44.0108,41.5009,471.42,,
NEK7,37.391,62.3481,55.0132,51.5026,48.8663,53.6255,64.1007,50.975,46.6386,470.46,,
LPIN2,40.6329,61.7103,47.472,66.8275,66.0241,42.1175,61.5583,55.1585,28.8922,470.39,,
ENSA,64.6104,50.8684,48.9099,54.2296,42.1396,46.0868,54.6649,59.1503,49.0618,469.72,,
MAPRE1,66.6849,54.0954,52.5184,54.5294,39.7617,41.7643,58.7742,45.1432,56.3322,469.60,,
SH3BP2,57.0471,55.0704,49.0256,51.6213,58.6671,46.4161,46.0824,61.7147,43.7772,469.42,,
SNX6,44.9625,59.5709,60.5517,56.0946,59.1093,62.8993,47.3779,42.134,36.6395,469.34,,
ZNFX1,30.9125,45.4757,52.6,58.8588,68.7656,62.7172,49.8667,49.631,50.4388,469.27,,
PSTPIP2,84.8554,23.8275,59.8623,55.2031,75.7182,47.4955,24.8412,23.9672,73.3111,469.08,,
PPP1R11,52.074,56.7282,50.9318,54.3228,50.6683,50.0033,54.7745,51.9606,47.3796,468.84,,
GPX1,176.77,44.5079,24.915,55.516,27.3726,28.9732,44.6042,49.8864,16.0997,468.65,,
SERPING1,5.48025,13.969,55.4635,36.7876,229.645,73.7188,19.3165,19.8457,14.0249,468.25,,
CNIH4,41.8629,27.4077,60.7941,31.8288,72.1546,66.1993,32.2901,32.3618,102.789,467.69,,
SERF2,91.1972,44.5054,42.8626,47.8002,34.5337,43.6905,50.5872,55.4426,56.629,467.25,,
LOC100505746,84.3355,69.4159,73.6627,66.8203,42.1181,31.187,36.1882,31.6865,31.6804,467.09,,
TRA2A,71.8961,70.0159,46.4395,52.0066,42.3258,46.5792,51.778,47.3615,38.6679,467.07,,
RAB18,48.9223,37.8821,63.7193,60.2701,46.7716,47.6088,68.7261,49.5957,43.5596,467.06,,
NFE2L2,37.6564,52.1234,55.3293,49.2094,77.1113,58.8581,49.6007,38.3226,48.5198,466.73,,
RELT,63.2496,53.399,47.7977,47.9657,44.2423,47.1276,51.4972,64.0083,46.5753,465.86,,
CRTC2,57.031,54.7316,44.9848,47.8145,45.1895,43.688,64.0807,63.3109,44.2954,465.13,,
RAB1A,44.2644,55.5114,59.6409,49.2733,47.8479,53.1476,56.8199,43.5365,54.538,464.58,,
GTF2I,49.185,52.1317,58.0462,56.3938,37.0026,41.5877,65.0277,54.6836,49.4738,463.53,,
CCNJL,23.102,56.9068,57.2536,49.6454,42.4088,55.5827,58.5501,60.5401,59.1877,463.18,,
RPL24,103.294,82.8561,27.6939,51.9865,41.7417,44.1253,40.6506,51.1818,18.9128,462.44,,
CLK3,57.3665,47.3332,48.2344,47.7083,50.6908,47.3027,57.8296,54.2092,50.7661,461.44,,
LOC100132858,20.219,61.2604,53.2728,38.2351,53.5257,39.3608,54.6344,55.0109,85.7003,461.22,,
FAM157A,23.9936,63.8851,47.2061,41.774,54.7697,35.5397,50.2359,55.4534,87.679,460.54,,
FAM107B,72.5439,50.0889,48.6243,66.6165,37.6072,31.8438,67.9813,54.2304,30.627,460.16,,
RNASE2,93.3557,14.2321,76.9963,55.9279,8.58983,27.5329,81.4213,95.9753,6.08816,460.12,,
HNRNPL,70.0639,56.9227,45.9261,49.3295,31.8625,44.3523,64.1132,52.5273,44.9191,460.02,,
NXF1,88.5175,55.4019,44.1378,51.4522,31.0076,38.8224,55.7472,55.714,38.8042,459.60,,
CORO1C,35.8563,61.5609,54.4229,47.1953,41.7953,45.9379,79.7321,50.6202,42.4627,459.58,,
TERF2IP,74.9555,53.6517,47.955,50.1521,38.1064,45.8368,60.1615,48.8717,39.8712,459.56,,
RICTOR,34.214,64.0956,50.4221,58.6673,62.1624,64.8835,53.2489,41.2619,30.4198,459.38,,
MGRN1,53.9227,54.0123,56.6923,44.7102,34.1411,41.4597,63.5496,67.7051,43.0652,459.26,,
ARHGEF6,144.622,38.4849,33.947,65.986,39.6606,36.8898,33.4059,39.1931,26.6436,458.83,,
ADAM19,108.226,32.1004,44.8352,48.037,19.9805,34.2708,55.2501,50.4719,65.2596,458.43,,
TUBA1C,62.6918,41.167,37.1193,47.2569,46.7212,55.3537,49.6688,43.588,74.5766,458.14,,
ADPGK,65.7474,65.9247,44.998,57.3048,36.8884,42.2311,52.3036,51.5487,41.0076,457.95,,
RPL34,93.8635,78.0321,30.9853,48.9393,35.3174,48.3247,43.2626,56.3496,22.7331,457.81,,
GNAI3,44.3607,54.0545,52.4423,55.3846,48.9752,54.3243,53.1488,46.2247,48.8533,457.77,,
LDB1,66.679,51.3771,47.848,54.0083,41.515,41.244,57.5118,60.4345,36.724,457.34,,
POR,49.1522,36.2443,40.8607,38.5761,31.226,44.9638,33.6667,44.8079,137.773,457.27,,
TCP11L2,39.9319,65.9452,48.9808,60.9841,49.3615,37.5596,63.3576,57.8845,33.2647,457.27,,
MAPKAPK3,65.2517,49.628,48.7857,56.2733,41.729,31.5679,60.4174,69.0358,34.2276,456.92,,
ADAM10,38.906,54.6394,52.1946,55.556,59.9722,49.4155,46.7587,52.6437,45.5864,455.67,,
AGPAT9,30.2574,34.0916,69.7983,48.7941,55.3048,48.1089,69.3032,43.4025,56.5314,455.59,,
RBMS1,44.7386,48.4988,51.8197,45.6912,52.7975,52.4292,49.6274,44.2413,65.3794,455.22,,
ROCK1,46.074,49.8615,55.6496,50.6651,56.5588,43.8664,52.68,48.1808,51.513,455.05,,
SEPT9,101.529,52.707,39.1943,48.0452,27.2315,32.6406,55.3204,62.0174,35.4709,454.16,,
MAPK13,51.128,50.9924,49.0482,37.4848,49.0456,33.8948,69.4586,42.2828,69.5876,452.92,,
SRSF2,72.6305,49.5599,44.2042,49.6841,31.1979,40.9775,71.7469,50.9642,41.6759,452.64,,
CMIP,56.3557,42.0635,55.6597,55.2043,50.2754,47.7788,52.5491,51.1332,41.47,452.49,,
YY1AP1,55.8359,50.1227,50.5449,54.5934,42.8072,44.9771,55.6716,50.7152,46.1141,451.38,,
SULT1B1,23.6777,39.5975,66.5746,40.2726,81.2215,39.5846,35.9312,48.022,76.3098,451.19,,
BHLHE40,132.626,65.917,24.1355,73.6076,13.6305,50.4549,26.7636,45.0436,18.7444,450.92,,
SVIL,51.5251,44.8089,57.75,50.1389,41.4283,41.1559,58.0505,50.1271,54.6975,449.68,,
SP3,35.1287,56.2522,56.2626,49.3218,53.9389,52.62,55.8049,46.3544,43.6568,449.34,,
AGER,76.085,54.8099,46.5668,47.6263,43.2923,53.0873,49.5861,41.8925,36.3683,449.31,,
PSMA4,55.0036,54.1818,44.0429,50.3614,54.5847,49.9496,50.7523,47.5618,41.9896,448.43,,
RAB5A,41.0204,55.0915,53.4371,53.4397,52.1123,57.7463,45.0266,38.8796,51.4232,448.18,,
DTX3L,25.0249,42.4984,54.206,57.4162,83.6217,75.9042,26.7993,40.4684,41.7392,447.68,,
ELL,32.6979,55.2493,51.0093,47.6599,39.2713,48.2545,59.4808,48.3644,65.6249,447.61,,
SCAMP2,60.6139,47.3171,47.7279,51.5583,38.1296,41.1886,49.3616,60.471,50.5328,446.90,,
UPF1,56.62,52.5437,45.3288,47.3946,44.1876,44.6564,59.6657,55.9497,39.8148,446.16,,
MORF4L1,54.6537,49.6264,52.6816,46.9446,42.8425,47.1007,58.1479,46.2472,47.5737,445.82,,
NLRC5,40.6218,37.8841,72.7953,50.5941,76.54,50.9552,30.9194,45.5903,39.908,445.81,,
NDUFA2,59.5225,54.1999,37.6381,46.189,44.012,63.331,48.9055,52.4979,38.7544,445.05,,
EMR4P,256.18,25.2723,17.63,57.8598,15.8385,26.4474,15.0119,20.0233,10.5186,444.78,,
RBM4,59.7983,56.2375,42.4638,48.9375,46.213,42.0148,50.466,56.2606,42.2985,444.69,,
PKN1,83.1558,49.0665,42.5069,49.1777,37.187,40.4945,51.6296,53.0615,37.8928,444.17,,
DYNC1LI1,37.0392,67.6595,54.6366,64.5255,40.7018,40.2813,49.293,61.0525,28.4255,443.61,,
NDUFA13,107.403,54.3265,27.8657,51.2613,32.2234,37.5519,52.2617,47.5512,32.9822,443.43,,
PUM2,52.3777,56.2731,50.6445,50.2073,49.1226,40.9873,53.1899,47.5659,42.1212,442.49,,
HP1BP3,112.359,51.0529,40.3073,56.3083,28.9762,29.136,45.5384,51.4995,26.9574,442.14,,
SAMSN1,77.5302,41.897,38.3855,47.5581,54.1114,36.6332,41.7285,22.0477,82.2115,442.10,,
VPS4B,46.5443,52.8016,52.1722,51.6366,49.8874,44.8666,50.8411,49.7801,42.6854,441.22,,
MAN2A2,41.467,57.2571,46.7813,36.6925,34.0693,35.7901,72.0237,70.5825,45.8039,440.47,,
ZDHHC7,54.279,42.6344,62.497,47.2154,40.6265,47.3007,50.13,62.8053,32.978,440.47,,
FAM193B,78.2714,59.0006,36.1901,45.1598,32.5427,40.9995,46.507,58.9523,42.7948,440.42,,
CAMP,32.5711,23.5274,30.5831,31.3159,17.8959,33.8495,165.858,33.1384,70.8913,439.63,,
CDC37,65.7833,50.1217,39.8018,43.9652,31.031,42.8443,54.0526,58.5387,52.5448,438.68,,
MED13L,54.4511,47.189,48.9114,57.799,54.3996,39.7999,49.5748,48.648,37.6688,438.44,,
HHEX,61.5914,28.1965,68.7915,55.0248,42.1556,58.0108,38.9941,34.7989,50.8588,438.42,,
RBPJ,39.6042,53.917,49.8355,49.3706,51.7374,43.1161,43.8971,51.9648,54.5844,438.03,,
STRN4,54.552,54.0473,48.1867,47.4267,38.4334,42.8474,59.4816,62.4179,30.2756,437.67,,
ERBB2IP,47.0931,55.5638,53.5665,50.2042,55.4888,50.9535,45.8699,44.0157,34.1403,436.90,,
CHMP3,44.0492,52.8098,49.131,47.7131,50.241,53.2278,49.846,46.6568,42.8525,436.53,,
AATK,33.632,47.3337,62.8764,39.3249,41.4778,42.4703,50.5678,67.4528,50.8097,435.95,,
RAB11B,58.8102,47.143,46.234,44.761,34.7635,39.2913,53.2064,60.6177,50.7686,435.60,,
PIAS1,43.858,50.9171,49.3633,52.5496,52.717,39.1679,47.2899,54.6594,44.6767,435.20,,
FAR1,49.374,46.0263,66.3232,43.8635,51.5359,40.7785,47.2087,40.3219,49.3331,434.77,,
PGLS,82.3717,42.7667,43.315,41.1592,38.7706,40.778,45.6193,51.4329,47.7061,433.92,,
PPP2CA,49.5182,50.1139,50.9428,51.3654,41.4462,46.0792,53.1882,47.4758,43.2778,433.41,,
RP2,35.536,48.9594,54.896,52.8141,53.7026,50.9231,50.0988,42.6222,43.6528,433.21,,
PILRB,97.8713,52.1479,36.1399,43.0597,29.0098,33.984,51.3249,51.1711,38.3411,433.05,,
SLC38A2,48.7267,41.4796,46.3317,44.6022,77.8737,39.6954,36.5156,34.1677,63.3573,432.75,,
PITPNA,40.8958,57.9641,47.6281,47.8276,42.0384,46.4817,50.6861,55.2256,43.4851,432.23,,
RPL13A,88.119,72.3106,22.1345,44.6744,30.9976,52.2328,36.1315,63.9344,21.5922,432.13,,
LILRA1,52.8677,56.4448,46.63,58.5727,34.8876,38.3314,50.5314,76.5913,17.1031,431.96,,
USMG5,85.1416,54.8806,47.5458,47.9832,30.1,44.7797,52.4296,35.9503,32.7593,431.57,,
BUD31,51.5717,59.0283,46.4499,43.9984,34.4405,60.478,46.0429,45.7865,43.2626,431.06,,
LOC100505487,35.4007,63.7808,54.0662,44.4408,39.0406,46.1287,54.5262,46.4519,47.0969,430.93,,
RAB10,36.9112,43.0047,59.022,46.0728,52.1963,49.0937,47.9279,47.2068,49.4537,430.89,,
WDTC1,49.7645,40.6918,50.2131,46.5306,39.8222,42.6891,50.9027,59.4394,50.7556,430.81,,
PRMT2,79.186,51.9875,42.2115,48.3553,43.9149,37.4415,36.479,42.7008,46.7931,429.07,,
SULT1A1,23.9545,39.4704,51.6576,75.6391,11.9537,53.0803,48.9841,55.5357,68.5303,428.81,,
RYBP,48.1586,62.387,43.4222,52.7254,52.6473,43.4503,43.2957,53.1935,29.3598,428.64,,
EPSTI1,5.91976,7.23825,40.9543,61.7006,162.722,99.8967,14.0355,27.052,8.62452,428.14,,
TM6SF1,64.5672,46.3483,47.3887,47.0908,25.3946,45.1954,58.8561,44.5491,48.6346,428.02,,
HOTAIRM1,15.8139,82.9489,38.3359,47.5283,38.8744,46.2447,52.3773,63.2746,42.5797,427.98,,
RPL15,89.0682,76.2177,23.5721,48.0031,34.419,41.6913,42.2818,57.1692,15.3904,427.81,,
NDUFA3,91.7083,47.2201,28.9084,42.5619,31.2141,43.8382,72.8062,39.1864,30.306,427.75,,
PPIF,36.7316,48.846,41.5858,58.1398,56.147,48.7203,44.9423,48.2825,43.8307,427.23,,
DYNLRB1,75.7874,44.4579,36.2201,51.3541,46.3881,50.1124,40.5226,43.2087,38.3487,426.40,,
ST6GALNAC2,32.7791,51.321,60.1105,45.0304,41.5934,41.0588,51.8824,57.112,45.4049,426.29,,
ST3GAL4,20.4899,34.3161,41.5631,24.5919,55.1139,56.6847,28.8942,29.9017,134.327,425.88,,
TBL1X,39.4679,49.0344,52.2973,47.7337,45.345,42.1388,48.5035,49.2417,51.8994,425.66,,
LRRC4,28.6863,35.979,61.5039,51.3478,49.3834,41.8386,59.3593,51.4353,46.0268,425.56,,
VPS29,66.0134,47.6643,45.241,42.3129,42.279,52.9232,47.6211,43.867,37.5489,425.47,,
CHMP5,34.4042,35.3525,48.9388,53.4232,64.2567,86.0237,35.3595,35.9009,31.7416,425.40,,
POLR2A,49.3662,44.5389,44.1789,49.8644,49.6712,44.8546,53.5974,47.9051,40.8104,424.79,,
CYFIP2,82.2677,41.3705,48.3378,54.6102,32.9901,29.7602,50.8003,48.5085,35.8952,424.54,,
KBTBD2,45.169,46.292,45.6908,52.4452,47.3174,44.0198,38.8253,52.0581,52.264,424.08,,
GPS2,67.8321,46.8128,40.7315,49.66,32.237,36.7739,55.1673,54.699,40.0286,423.94,,
